Date,px,spot
2021-08-24,-0.48987759639240736,0.7258000130644002
2021-08-25,-0.5240711578735624,0.7276008090920998
2021-08-26,-0.523702299153328,0.7236989701763654
2021-08-27,-0.556001264364614,0.7312026089309087
2021-08-30,-0.6494570230552998,0.7296500598313049
2021-08-31,-0.7599566256077939,0.7315984694960018
2021-09-01,-0.7921847415837124,0.7366482504604052
2021-09-02,-0.7829867104025556,0.74000074000074
2021-09-03,-0.7287717973836205,0.7459012725075709
2021-09-06,-0.7029201409924912,0.7439977977665186
2021-09-07,-0.7145780716666383,0.7386015318595771
2021-09-08,-0.6942511571694787,0.7365017639217246
2021-09-09,-0.6240873194418572,0.7367025195226168
2021-09-10,-0.578943118955122,0.7356024216031719
2021-09-13,-0.5752495169031313,0.7367025195226168
2021-09-14,-0.6373979228879723,0.7318983246847348
2021-09-15,-0.6401873262851243,0.7334981259122884
2021-09-16,-0.5207765787273999,0.7290011226617289
2021-09-17,-0.5226328081253673,0.7266016116023745
2021-09-20,-0.4628427947883651,0.7252525692072265
2021-09-21,-0.5020650955533945,0.7232017588266775
2021-09-22,-0.4987598437411478,0.7246009260399835
2021-09-23,-0.5056682805926194,0.7296021479487235
2021-09-24,-0.5110870624380759,0.7259001161440186
2021-09-27,-0.5468902407401721,0.7286983261799448
2021-09-28,-0.4922822986341835,0.7236989701763654
2021-09-29,-0.4893753884804841,0.7177514283253423
2021-09-30,-0.506590928445183,0.7227000072270001
2021-10-01,-0.5687270570498004,0.7256999375898053
2021-10-04,-0.5678208216441938,0.7285019086750008
2021-10-05,-0.49979142064282556,0.7291978094897803
2021-10-06,-0.470816048236955,0.7273520747717933
2021-10-07,-0.4224660308083106,0.7312988599050775
2021-10-08,-0.4326859896031099,0.7308979812597758
2021-10-11,-0.4648197890244621,0.7352022173698876
2021-10-12,-0.4483621775919211,0.7350022785070633
2021-10-13,-0.5172331794278673,0.7378984651711925
2021-10-14,-0.5224319822449974,0.7415976980807452
2021-10-15,-0.5563242178796557,0.7421976472334583
2021-10-18,-0.46681235529644205,0.7410975654944973
2021-10-19,-0.5528323754500075,0.7473003773866906
2021-10-20,-0.5366231043546499,0.7516027929559786
2021-10-21,-0.5073428503366006,0.7466977292922052
2021-10-22,-0.4959339547960795,0.7465026351543022
2021-10-25,-0.639825277772843,0.7491983577571998
2021-10-26,-0.5624606278575861,0.7500018750046875
2021-10-27,-0.4463638976781592,0.751698839376992
2021-10-28,-0.4781574608492267,0.7545005960554709
2021-10-29,-0.4978780452591369,0.7522020715645051
2021-11-01,-0.5209225517011085,0.7525020693806909
2021-11-02,-0.5518562867623533,0.7428978961131583
2021-11-03,-0.609824811025339,0.7446016381236039
2021-11-04,-0.5916771124236941,0.740197928926195
2021-11-05,-0.5533305367411145,0.740197928926195
2021-11-08,-0.5785182878914608,0.7423023248908817
2021-11-09,-0.5333531415729897,0.7377514810360982
2021-11-10,-0.4724004241063451,0.7327027205252012
2021-11-11,-0.399106968889118,0.7295010213014298
2021-11-12,-0.3978968241102887,0.7332991127080737
2021-11-15,-0.4048156235059164,0.7346998751010212
2021-11-16,-0.4053679065540994,0.7303481569664259
2021-11-17,-0.374928604864877,0.7267019359339574
2021-11-18,-0.36036937747452313,0.7279980780850739
2021-11-19,-0.37686599206665505,0.7235000036175001
2021-11-22,-0.3965958223839383,0.7224024214929169
2021-11-23,-0.44404566973521575,0.7227992569623638
2021-11-24,-0.43494658107157136,0.7196004778147174
2021-11-25,-0.40848793318892795,0.7190985380726721
2021-11-26,-0.4416327889056326,0.7124993765630455
2021-11-29,-1.5711502600679328,0.7143010207361586
2021-11-30,-1.8679481629113592,0.7125501457165048
2021-12-01,-2.0691179147891425,0.7104997655350774
2021-12-02,-1.8112365493039295,0.7094009818109588
2021-12-03,-1.6665632743884107,0.7002016580775263
2021-12-06,-1.8931559814738819,0.7049998590000283
2021-12-07,-1.74297484031527,0.7119008464501064
2021-12-08,-1.717606843933961,0.7172006225301404
2021-12-09,-1.5742294719889305,0.7150007150007149
2021-12-10,-1.3165627110356404,0.7172006225301404
2021-12-13,-1.194474750615404,0.7130023101274848
2021-12-14,-1.286300935856577,0.710297898938815
2021-12-15,-1.4743076220302687,0.716799632998588
2021-12-16,-1.2590637343878885,0.7184011264529663
2021-12-17,-1.1369665502880544,0.7124993765630455
2021-12-20,-0.6928901211777916,0.7112021449856694
